description_label,element_type,image_path,bb,bb_x,bb_y,bb_width,bb_height,label_path
the 'Add guests' input field under 'Who',button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_75e9d6ba-cc20-46b3-8b0d-7814055f720d.jpeg,"[0.0, 0.6791870117187501, 0.04284727021423635, 0.076806640625, 0.00414651002073255]",0.6791870117187501,0.0428472702142363,0.076806640625,0.0041465100207325,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_75e9d6ba-cc20-46b3-8b0d-7814055f720d.pickle
"the ""+"" button for Adults",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_7b78513e-775a-4173-bdda-b1aa21d75e61.jpeg,"[0.0, 0.780078125, 0.06519235199262842, 0.009375, 0.0027643400138217]",0.780078125,0.0651923519926284,0.009375,0.0027643400138217,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_7b78513e-775a-4173-bdda-b1aa21d75e61.pickle
"the ""+"" button for Adults",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_052471f7-fd59-472d-98f9-048065debccd.jpeg,"[0.0, 0.780078125, 0.06519235199262842, 0.009375, 0.0027643400138217]",0.780078125,0.0651923519926284,0.009375,0.0027643400138217,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_052471f7-fd59-472d-98f9-048065debccd.pickle
the Search button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_6d59c53a-7dde-4a32-ade3-aada00a4d255.jpeg,"[0.0, 0.81055908203125, 0.04077401520387008, 0.15625, 0.0110573600552868]",0.81055908203125,0.04077401520387,0.15625,0.0110573600552868,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_6d59c53a-7dde-4a32-ade3-aada00a4d255.pickle
"the image corresponding to the first listing ""Private room in New York""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/4fa7cab9-8448-4cdb-842f-dba109b3a13e_505004a2-df3f-40db-8008-e994d7b9af42.jpeg,"[0.0, 0.110015869140625, 0.11568024802608995, 0.18253173828125, 0.07619400102986612]",0.110015869140625,0.1156802480260899,0.18253173828125,0.0761940010298661,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/4fa7cab9-8448-4cdb-842f-dba109b3a13e_505004a2-df3f-40db-8008-e994d7b9af42.pickle
the search icon button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/87e3b392-e1de-4ca0-aee6-54a466b138c7_87deb9d1-556e-4046-ba8f-ec042a2c3e1f.jpeg,"[0.0, 0.9484375, 0.004115615686645537, 0.034375, 0.002081460807039122]",0.9484375,0.004115615686645537,0.034375,0.002081460807039122,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/87e3b392-e1de-4ca0-aee6-54a466b138c7_87deb9d1-556e-4046-ba8f-ec042a2c3e1f.pickle
the search input text field,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/87e3b392-e1de-4ca0-aee6-54a466b138c7_3aef9946-6a51-4897-8437-eba0d4df8ffe.jpeg,"[0.0, 0.8046875, 0.004237081770807968, 0.253125, 0.0019480835727852725]",0.8046875,0.004237081770807968,0.253125,0.0019480835727852725,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/87e3b392-e1de-4ca0-aee6-54a466b138c7_3aef9946-6a51-4897-8437-eba0d4df8ffe.pickle
the drop down listing for 'Cristiano Ronaldo',textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/87e3b392-e1de-4ca0-aee6-54a466b138c7_48b11ace-311a-46b3-90e0-6a195524f372.jpeg,"[0.0, 0.81640625, 0.009058588613451516, 0.2109375, 0.0014610626795889543]",0.81640625,0.009058588613451516,0.2109375,0.0014610626795889543,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/87e3b392-e1de-4ca0-aee6-54a466b138c7_48b11ace-311a-46b3-90e0-6a195524f372.pickle
the 'Stats' section,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/87e3b392-e1de-4ca0-aee6-54a466b138c7_a4428c57-8572-42d2-9221-a57073d3fecf.jpeg,"[0.0, 0.19881591796874998, 0.16638176638176638, 0.0249267578125, 0.010826210826210826]",0.19881591796874998,0.16638176638176638,0.0249267578125,0.010826210826210826,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/87e3b392-e1de-4ca0-aee6-54a466b138c7_a4428c57-8572-42d2-9221-a57073d3fecf.pickle
the 'Al Nassr' dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/87e3b392-e1de-4ca0-aee6-54a466b138c7_2a38817b-83f7-4870-8f84-40320e3d9852.jpeg,"[0.0, 0.68046875, 0.31676063557150175, 0.071875, 0.015376729882111738]",0.68046875,0.31676063557150175,0.071875,0.015376729882111738,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/87e3b392-e1de-4ca0-aee6-54a466b138c7_2a38817b-83f7-4870-8f84-40320e3d9852.pickle
the 'European Championship Qualifying' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/87e3b392-e1de-4ca0-aee6-54a466b138c7_3862f23c-5e4e-459a-a9b3-417562d2bae1.jpeg,"[0.0, 0.624609375, 0.31164901664145234, 0.18359375, 0.015128593040847202]",0.624609375,0.31164901664145234,0.18359375,0.015128593040847202,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/87e3b392-e1de-4ca0-aee6-54a466b138c7_3862f23c-5e4e-459a-a9b3-417562d2bae1.pickle
